subset	context	county_fips	pathogen	ed_source_id	horizon_weeks	comparison	delta_rmse	delta_mae	delta_mape	interpretation
high_fidelity	early_warning	53061	COVID-19	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ar	2.8575005199913718e-05	0.00021445832491526077	0.00019006694417711412	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53061	COVID-19	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ww_only	-0.001988480350188644	-0.0019446983497174476	-0.605604598405143	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53061	COVID-19	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ar	3.2159136041233754e-05	5.045124674252265e-05	0.029297724230701094	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53061	COVID-19	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ww_only	-0.0024300832408206373	-0.0023978343473066936	-0.8586067395679196	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53061	COVID-19	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ar	1.409991563109227e-05	2.027035640718173e-06	0.03946842320504407	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53061	COVID-19	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ww_only	-0.0015083721998169048	-0.001571271863225488	-0.6450370774578225	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53061	COVID-19	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ar	-2.5332499817243455e-05	-8.319572429018804e-08	0.011229199651066057	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53061	COVID-19	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ww_only	-0.0018903347167708176	-0.0017818826778736503	-0.7298946266986638	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53061	COVID-19	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ar	-3.335807824082163e-05	-1.5419693509976032e-05	0.0010321693822012978	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53061	COVID-19	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ww_only	-0.0010827583861989882	-0.0011389914558889045	-0.47452121845691586	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53061	COVID-19	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ar	-3.4091530705088365e-05	-3.4419893805673514e-05	-0.02906160976786576	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53061	COVID-19	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ww_only	-0.0014549812161526992	-0.0011837877794977454	-0.4493344762756051	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53061	COVID-19	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ar	-0.00012223259845055116	-0.00020726564661559255	-0.16518511999354324	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53061	COVID-19	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ww_only	-0.0006605129054333475	-0.0005839892153668659	-0.19199839855565437	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53061	Influenza	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ar	-0.00012691123283491493	7.52233909407569e-05	0.1774326730237865	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53061	Influenza	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ww_only	-0.0009686323348590178	-0.0015116138206257576	-3.116514780677692	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53061	Influenza	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ar	-0.0008527113613614919	-0.00033897857502674647	-0.6599099521723719	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53061	Influenza	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ww_only	1.5713911218300132e-05	-0.00035586797394941477	-0.703736790556901	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53061	Influenza	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ar	9.301709724015509e-05	0.00022950879878274807	0.4973129024033951	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53061	Influenza	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ww_only	6.994146527126554e-05	-0.0007611257561812154	-1.8705361253562884	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53061	Influenza	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ar	0.0005753155977054735	0.0005514123783478507	-0.6691895986298624	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53061	Influenza	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ww_only	-8.169045708409338e-05	-0.000217215971642341	1.130560180939593	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53061	Influenza	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ar	0.00036280111776036943	0.0002631882685214769	0.2875068173720905	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53061	Influenza	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ww_only	-0.0004289543346243183	-0.000664465226815512	0.16718140388971303	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53061	Influenza	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ar	0.000703067014220426	0.00047296026818747887	0.7032723919394002	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53061	Influenza	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ww_only	3.4561032075369064e-07	-1.7424532650796992e-05	0.5214680458858778	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53061	Influenza	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ar	3.505072683441298e-05	4.710560889733487e-05	0.5054116463676745	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53061	Influenza	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ww_only	-0.0005060800727045393	-0.0005250773272617226	-1.3909771683147785	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53061	Influenza	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ar	-0.00032443165380694004	-0.00011947821414061855	0.6972918764836109	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53061	Influenza	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ww_only	-0.00014577595916933587	-0.0001784513722461658	-0.5642577398411888	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53061	RSV	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ar	0.0002411149676514431	0.0002158087880418314	8.781132389187988	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53061	RSV	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ww_only	-0.0024442835673742576	-0.001957541654788425	-77.49652588432188	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53061	RSV	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ar	0.0005197931893756729	0.0005282060169256803	20.789180264367467	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53061	RSV	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ww_only	-0.001719547735656087	-0.0012982296269765032	-54.10474244673081	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53061	RSV	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ar	0.0006937867410552912	0.0006860992052246228	28.22977185215741	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53061	RSV	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ww_only	-0.0017898876700062098	-0.0013378465979331016	-56.66822433547351	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53061	RSV	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ar	0.0009307390945371597	0.0008449833012637144	36.43257946181475	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53061	RSV	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ww_only	-0.0011038814749967487	-0.0008215424019089729	-36.68186391126001	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53061	RSV	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ar	0.0010446260127400745	0.0009880992300932293	43.68309135633306	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53061	RSV	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ww_only	-0.0010963007646364537	-0.0008058107863136797	-36.98933973692559	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53061	RSV	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ar	0.0012315505313602966	0.0011361778813025552	49.71654855319271	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53061	RSV	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ww_only	-0.0006123078725163889	-0.0004498422449206738	-19.270447947342745	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53061	RSV	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ar	0.0013258212548123583	0.0012669368799972144	58.12705907825844	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53061	RSV	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ww_only	-0.0005622579065211811	-0.00036648738699460604	-14.088592149159737	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53061	RSV	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ar	0.0014198071438118447	0.0013787812438799873	63.800779570116234	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53061	RSV	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ww_only	-0.00013904324892306807	-2.354756108186506e-05	0.0112169852099413	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53063	COVID-19	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ar	-4.4226744153137406e-05	-4.573635340310474e-05	-0.03518693659644334	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53063	COVID-19	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ww_only	-0.0022591785409568476	-0.0018033435270397066	-0.5018787581305316	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53063	COVID-19	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ar	-0.000321087776096015	-0.00021131852089606917	-0.10365150596377459	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53063	COVID-19	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ww_only	-0.0016288390307298102	-0.0012031610774496737	-0.36051904463133144	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53063	COVID-19	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ar	-0.00021004545696667268	-0.00018516884260045066	-0.10522877188080043	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53063	COVID-19	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ww_only	-0.0012729576768148844	-0.0010104265724681428	-0.28314382222358997	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53063	COVID-19	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ar	-0.0006732229334643056	-0.0005852552593634806	-0.23419709579102982	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53063	COVID-19	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ww_only	-0.0010449736716921167	-0.0008994686891187075	-0.2571884193421439	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53063	COVID-19	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ar	-0.0002497692392339347	-0.00023034244453390635	-0.07477247540861331	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53063	COVID-19	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ww_only	-0.0006696973542571461	-0.0007826966097242189	-0.1305157708013408	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53063	COVID-19	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ar	-0.0007760853713558425	-0.0007273409864749316	-0.25375137806497416	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53063	COVID-19	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ww_only	-0.0004929024692154303	-0.0007287142976496936	-0.15726308427920643	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53063	COVID-19	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ar	-0.00023106925566128075	-0.0001560039340419094	-0.057306881073162064	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53063	COVID-19	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ww_only	-0.00022057786496557444	-0.0003248046887821556	-0.008030558693602141	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53063	COVID-19	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ar	-0.0006377061980465098	-0.0004351790341734184	-0.16540845949924654	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53063	COVID-19	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ww_only	-0.00010137952021343002	-0.0002155031112409992	0.002369157359648155	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53063	Influenza	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ar	0.0005584436418507839	-1.9840532556590542e-05	-1.9441265696540526	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53063	Influenza	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ww_only	-0.003536448650181244	-0.0018122132483686135	-1.7412506189950179	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53063	Influenza	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ar	0.001868315039169532	0.00014303537090821702	-13.066320741644649	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53063	Influenza	WA_RESP_ED_HOSP_CSV	1	ridge_fusion_minus_ridge_ww_only	7.275565639941646e-05	8.915770862066592e-05	0.48573824553559675	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53063	Influenza	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ar	0.0002749048779334129	-0.00012733020046978762	-1.39571053685507	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53063	Influenza	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ww_only	-0.002427727838949576	-0.0016746748974550071	-6.7781500967535955	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53063	Influenza	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ar	0.0015325915213494322	0.0004085962110852376	-14.12116710539945	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53063	Influenza	WA_RESP_ED_HOSP_CSV	2	ridge_fusion_minus_ridge_ww_only	0.0007719943791551411	0.00013958917548790098	1.0843422943485663	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53063	Influenza	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ar	0.0006485548744618527	0.000158167360150379	-2.9140710025355787	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53063	Influenza	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ww_only	-0.0007404274254894788	-0.0012554397458127003	-7.733470030062591	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53063	Influenza	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ar	0.0014695955894677877	0.0008295829384449361	-13.06637385696856	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53063	Influenza	WA_RESP_ED_HOSP_CSV	3	ridge_fusion_minus_ridge_ww_only	0.0009667419608482952	1.6109610118690207e-06	-1.2426863869614522	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	with_current_ed	53063	Influenza	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ar	0.0011131276021276466	0.0006096262236356268	-4.767439592365633	Negative delta indicates fusion improves over AR baseline.
high_fidelity	with_current_ed	53063	Influenza	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ww_only	0.00013294258588586808	-0.0006250379942318515	-10.271079338743142	Negative delta indicates adding AR structure improves over wastewater-only.
high_fidelity	early_warning	53063	Influenza	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ar	0.002027564868565904	0.0009940525859061774	-13.804490028096552	Negative delta indicates fusion improves over AR baseline.
high_fidelity	early_warning	53063	Influenza	WA_RESP_ED_HOSP_CSV	4	ridge_fusion_minus_ridge_ww_only	0.001438062610506054	0.0003312995180187288	-4.239093460423831	Negative delta indicates adding AR structure improves over wastewater-only.
