y_delay_weeks	subset	context	horizon_weeks	pathogen	n_series	mean_rmse_naive_persistence	mean_rmse_ridge_ar	mean_rmse_ridge_fusion	mean_rmse_ridge_ww_only	frac_fusion_better_than_ar	mean_delta_rmse_fusion_minus_ar
0	geo_matched_state	early_warning	1	COVID-19	50	0.1532392179059791	0.1529333256910405	0.1799810515395626	0.522923231355121	0.16	0.02704772584852208
0	geo_matched_state	early_warning	1	Influenza	49	0.146846692429667	0.2510334877615658	0.2751320287442941	0.5652745423304362	0.1632653061224489	0.02409854098272829
0	geo_matched_state	early_warning	1	RSV	49	0.1460147367481675	0.1726793816258995	0.2307383429234307	1.488027571709798	0.1224489795918367	0.058058961297531214
0	geo_matched_state	early_warning	2	COVID-19	50	0.1545005161045065	0.1767789849727968	0.2183013338301964	0.5267155320741221	0.12	0.04152234885739961
0	geo_matched_state	early_warning	2	Influenza	49	0.1486233769713294	0.3170374645214561	0.3459656096725698	0.5688168624803547	0.2040816326530612	0.028928145151113693
0	geo_matched_state	early_warning	2	RSV	49	0.147621487905558	0.209481036224277	0.3103252572225741	1.4924819256361217	0.1020408163265306	0.1008442209982971
0	geo_matched_state	early_warning	3	COVID-19	50	0.1576078183777315	0.2025271270233068	0.2597045031264189	0.5334604695655706	0.1	0.057177376103112104
0	geo_matched_state	early_warning	3	Influenza	49	0.1522091063955963	0.3728376026874184	0.4050163041878877	0.5725471998794264	0.2040816326530612	0.03217870150046931
0	geo_matched_state	early_warning	3	RSV	49	0.1489698086794324	0.2451886875030654	0.3946079817683665	1.497628394706207	0.1428571428571428	0.14941929426530107
0	geo_matched_state	early_warning	4	COVID-19	50	0.1628308155859171	0.2281597105480727	0.2989965146762837	0.5394174006178184	0.06	0.070836804128211
0	geo_matched_state	early_warning	4	Influenza	49	0.153107542479553	0.4128997665626238	0.4504201093172346	0.5785132659925797	0.1836734693877551	0.0375203427546108
0	geo_matched_state	early_warning	4	RSV	49	0.1531462486419346	0.2800860837440289	0.4744387209528586	1.5047180656053636	0.1428571428571428	0.19435263720882973
0	geo_matched_state	with_current_y	1	COVID-19	50	0.1467190731646867	0.1307365976252911	0.1463308034893146	0.522923231355121	0.14	0.015594205864023492
0	geo_matched_state	with_current_y	1	Influenza	49	0.142627653791045	0.1863853938247907	0.1999461772637354	0.5652745423304362	0.1836734693877551	0.013560783438944707
0	geo_matched_state	with_current_y	1	RSV	49	0.1404851043855351	0.1390454420199048	0.1681012409825782	1.488027571709798	0.1836734693877551	0.029055798962673407
0	geo_matched_state	with_current_y	2	COVID-19	50	0.1532392179059791	0.1540333877484566	0.1836617867825954	0.5267155320741221	0.08	0.029628399034138803
0	geo_matched_state	with_current_y	2	Influenza	49	0.146846692429667	0.2592396258714202	0.2809357789668565	0.5688168624803547	0.2040816326530612	0.02169615309543632
0	geo_matched_state	with_current_y	2	RSV	49	0.1460147367481675	0.1753542218842227	0.2435600728898503	1.4924819256361217	0.1224489795918367	0.0682058510056276
0	geo_matched_state	with_current_y	3	COVID-19	50	0.1545005161045065	0.1776513201758475	0.2245074156235833	0.5334604695655706	0.08	0.04685609544773581
0	geo_matched_state	with_current_y	3	Influenza	49	0.1486233769713294	0.3276995055268905	0.3553716786421176	0.5725471998794264	0.2040816326530612	0.027672173115227128
0	geo_matched_state	with_current_y	3	RSV	49	0.147621487905558	0.2136465951241332	0.3234807234857031	1.497628394706207	0.1428571428571428	0.10983412836156992
0	geo_matched_state	with_current_y	4	COVID-19	50	0.1576078183777315	0.2032129225851529	0.2675872984085538	0.5394174006178184	0.04	0.06437437582340089
0	geo_matched_state	with_current_y	4	Influenza	49	0.1522091063955963	0.3856211618679642	0.4219144914837499	0.5785132659925797	0.2040816326530612	0.036293329615785686
0	geo_matched_state	with_current_y	4	RSV	49	0.1489698086794324	0.2507754224098933	0.4075182027098653	1.5047180656053636	0.1428571428571428	0.15674278029997196
1	geo_matched_state	early_warning	1	COVID-19	50	0.1545005161045065	0.1760854657854783	0.2158300079263262	0.522923231355121	0.12	0.03974454214084791
1	geo_matched_state	early_warning	1	Influenza	49	0.1486233769713294	0.3070141343304026	0.3408970039947313	0.5652745423304362	0.1632653061224489	0.033882869664328685
1	geo_matched_state	early_warning	1	RSV	49	0.147621487905558	0.2049371201916945	0.294611650836926	1.488027571709798	0.1020408163265306	0.08967453064523148
1	geo_matched_state	early_warning	2	COVID-19	50	0.1576078183777315	0.2017871027209636	0.2536509761118907	0.5267155320741221	0.1	0.0518638733909271
1	geo_matched_state	early_warning	2	Influenza	49	0.1522091063955963	0.3608395127189481	0.3960041430572851	0.5688168624803547	0.2244897959183673	0.035164630338337
1	geo_matched_state	early_warning	2	RSV	49	0.1489698086794324	0.2382298671451756	0.3782391764512015	1.4924819256361217	0.1020408163265306	0.14000930930602587
1	geo_matched_state	early_warning	3	COVID-19	50	0.1628308155859171	0.2275367692939412	0.2901137598014381	0.5334604695655706	0.1	0.0625769905074969
1	geo_matched_state	early_warning	3	Influenza	49	0.153107542479553	0.3991399326318456	0.4346925844191454	0.5725471998794264	0.2448979591836734	0.03555265178729977
1	geo_matched_state	early_warning	3	RSV	49	0.1531462486419346	0.2720988583974276	0.4581094073790872	1.497628394706207	0.1224489795918367	0.18601054898165958
1	geo_matched_state	early_warning	4	COVID-19	50	0.1675796451073459	0.2523187947452196	0.3276989001810603	0.5394174006178184	0.1	0.07538010543584067
1	geo_matched_state	early_warning	4	Influenza	49	0.1582178006739827	0.4323389810446847	0.4706278617822154	0.5785132659925797	0.2448979591836734	0.03828888073753067
1	geo_matched_state	early_warning	4	RSV	49	0.1583815314523689	0.3041363271131281	0.5314205229842468	1.5047180656053636	0.1224489795918367	0.2272841958711187
1	geo_matched_state	with_current_y	1	COVID-19	50	0.1532392179059791	0.1529333256910405	0.1799810515395626	0.522923231355121	0.16	0.02704772584852208
1	geo_matched_state	with_current_y	1	Influenza	49	0.146846692429667	0.2510334877615658	0.2751320287442941	0.5652745423304362	0.1632653061224489	0.02409854098272829
1	geo_matched_state	with_current_y	1	RSV	49	0.1460147367481675	0.1726793816258995	0.2307383429234307	1.488027571709798	0.1224489795918367	0.058058961297531214
1	geo_matched_state	with_current_y	2	COVID-19	50	0.1545005161045065	0.1767789849727968	0.2183013338301964	0.5267155320741221	0.12	0.04152234885739961
1	geo_matched_state	with_current_y	2	Influenza	49	0.1486233769713294	0.3170374645214561	0.3459656096725698	0.5688168624803547	0.2040816326530612	0.028928145151113693
1	geo_matched_state	with_current_y	2	RSV	49	0.147621487905558	0.209481036224277	0.3103252572225741	1.4924819256361217	0.1020408163265306	0.1008442209982971
1	geo_matched_state	with_current_y	3	COVID-19	50	0.1576078183777315	0.2025271270233068	0.2597045031264189	0.5334604695655706	0.1	0.057177376103112104
1	geo_matched_state	with_current_y	3	Influenza	49	0.1522091063955963	0.3728376026874184	0.4050163041878877	0.5725471998794264	0.2040816326530612	0.03217870150046931
1	geo_matched_state	with_current_y	3	RSV	49	0.1489698086794324	0.2451886875030654	0.3946079817683665	1.497628394706207	0.1428571428571428	0.14941929426530107
1	geo_matched_state	with_current_y	4	COVID-19	50	0.1628308155859171	0.2281597105480727	0.2989965146762837	0.5394174006178184	0.06	0.070836804128211
1	geo_matched_state	with_current_y	4	Influenza	49	0.153107542479553	0.4128997665626238	0.4504201093172346	0.5785132659925797	0.1836734693877551	0.0375203427546108
1	geo_matched_state	with_current_y	4	RSV	49	0.1531462486419346	0.2800860837440289	0.4744387209528586	1.5047180656053636	0.1428571428571428	0.19435263720882973
2	geo_matched_state	early_warning	1	COVID-19	50	0.1576078183777315	0.2005714037424972	0.2507374430830366	0.522923231355121	0.08	0.05016603934053937
2	geo_matched_state	early_warning	1	Influenza	49	0.1522091063955963	0.3488971556791868	0.3883234623598987	0.5652745423304362	0.1632653061224489	0.0394263066807119
2	geo_matched_state	early_warning	1	RSV	49	0.1489698086794324	0.2291545891578993	0.3511190186534232	1.488027571709798	0.1224489795918367	0.12196442949552391
2	geo_matched_state	early_warning	2	COVID-19	50	0.1628308155859171	0.2265457697271273	0.2840829128004711	0.5267155320741221	0.1	0.05753714307334379
2	geo_matched_state	early_warning	2	Influenza	49	0.153107542479553	0.3869848054247841	0.4256106586667977	0.5688168624803547	0.2448979591836734	0.03862585324201362
2	geo_matched_state	early_warning	2	RSV	49	0.1531462486419346	0.2617654646083308	0.4305272067139657	1.4924819256361217	0.1020408163265306	0.16876174210563494
2	geo_matched_state	early_warning	3	COVID-19	50	0.1675796451073459	0.2514362096475825	0.3190322746348239	0.5334604695655706	0.08	0.06759606498724141
2	geo_matched_state	early_warning	3	Influenza	49	0.1582178006739827	0.418920670696643	0.4556750257943536	0.5725471998794264	0.2857142857142857	0.03675435509771058
2	geo_matched_state	early_warning	3	RSV	49	0.1583815314523689	0.2930364572154292	0.5036028750543247	1.497628394706207	0.1020408163265306	0.21056641783889546
2	geo_matched_state	early_warning	4	COVID-19	50	0.1669157658671981	0.2736112741684341	0.3521425531088075	0.5394174006178184	0.08	0.07853127894037337
2	geo_matched_state	early_warning	4	Influenza	49	0.1609216299234782	0.4442196948283829	0.4813230268708757	0.5785132659925797	0.2857142857142857	0.037103332042492776
2	geo_matched_state	early_warning	4	RSV	49	0.1606064354701583	0.3235219590052923	0.5707511980577529	1.5047180656053636	0.1020408163265306	0.24722923905246058
2	geo_matched_state	with_current_y	1	COVID-19	50	0.1545005161045065	0.1760854657854783	0.2158300079263262	0.522923231355121	0.12	0.03974454214084791
2	geo_matched_state	with_current_y	1	Influenza	49	0.1486233769713294	0.3070141343304026	0.3408970039947313	0.5652745423304362	0.1632653061224489	0.033882869664328685
2	geo_matched_state	with_current_y	1	RSV	49	0.147621487905558	0.2049371201916945	0.294611650836926	1.488027571709798	0.1020408163265306	0.08967453064523148
2	geo_matched_state	with_current_y	2	COVID-19	50	0.1576078183777315	0.2017871027209636	0.2536509761118907	0.5267155320741221	0.1	0.0518638733909271
2	geo_matched_state	with_current_y	2	Influenza	49	0.1522091063955963	0.3608395127189481	0.3960041430572851	0.5688168624803547	0.2244897959183673	0.035164630338337
2	geo_matched_state	with_current_y	2	RSV	49	0.1489698086794324	0.2382298671451756	0.3782391764512015	1.4924819256361217	0.1020408163265306	0.14000930930602587
2	geo_matched_state	with_current_y	3	COVID-19	50	0.1628308155859171	0.2275367692939412	0.2901137598014381	0.5334604695655706	0.1	0.0625769905074969
2	geo_matched_state	with_current_y	3	Influenza	49	0.153107542479553	0.3991399326318456	0.4346925844191454	0.5725471998794264	0.2448979591836734	0.03555265178729977
2	geo_matched_state	with_current_y	3	RSV	49	0.1531462486419346	0.2720988583974276	0.4581094073790872	1.497628394706207	0.1224489795918367	0.18601054898165958
2	geo_matched_state	with_current_y	4	COVID-19	50	0.1675796451073459	0.2523187947452196	0.3276989001810603	0.5394174006178184	0.1	0.07538010543584067
2	geo_matched_state	with_current_y	4	Influenza	49	0.1582178006739827	0.4323389810446847	0.4706278617822154	0.5785132659925797	0.2448979591836734	0.03828888073753067
2	geo_matched_state	with_current_y	4	RSV	49	0.1583815314523689	0.3041363271131281	0.5314205229842468	1.5047180656053636	0.1224489795918367	0.2272841958711187
3	geo_matched_state	early_warning	1	COVID-19	50	0.1628308155859171	0.2250999677430324	0.2795426063585108	0.522923231355121	0.12	0.054442638615478406
3	geo_matched_state	early_warning	1	Influenza	49	0.153107542479553	0.3753522832918413	0.4167989794769485	0.5652745423304362	0.2448979591836734	0.04144669618510721
3	geo_matched_state	early_warning	1	RSV	49	0.1531462486419346	0.2539282829773141	0.4075842301788123	1.488027571709798	0.1224489795918367	0.15365594720149817
3	geo_matched_state	early_warning	2	COVID-19	50	0.1675796451073459	0.2500891797961924	0.3116294268117133	0.5267155320741221	0.12	0.06154024701552091
3	geo_matched_state	early_warning	2	Influenza	49	0.1582178006739827	0.40790022335893	0.4475246475752283	0.5688168624803547	0.2448979591836734	0.039624424216298304
3	geo_matched_state	early_warning	2	RSV	49	0.1583815314523689	0.2851102696029394	0.4803224232244988	1.4924819256361217	0.1020408163265306	0.19521215362155941
3	geo_matched_state	early_warning	3	COVID-19	50	0.1669157658671981	0.2723956406504146	0.343350467176309	0.5334604695655706	0.12	0.07095482652589441
3	geo_matched_state	early_warning	3	Influenza	49	0.1609216299234782	0.4321275627623673	0.4684808394233338	0.5725471998794264	0.2448979591836734	0.036353276660966494
3	geo_matched_state	early_warning	3	RSV	49	0.1606064354701583	0.3152019584994499	0.5465969133017475	1.497628394706207	0.1020408163265306	0.23139495480229766
3	geo_matched_state	early_warning	4	COVID-19	50	0.1687208567999048	0.2934620192454905	0.3746327751525005	0.5394174006178184	0.1	0.08117075590701
3	geo_matched_state	early_warning	4	Influenza	49	0.1642068841693627	0.4531332956080893	0.4892865525358991	0.5785132659925797	0.2857142857142857	0.036153256927809796
3	geo_matched_state	early_warning	4	RSV	49	0.1621188902747728	0.3441783364361204	0.6091111261354593	1.5047180656053636	0.1020408163265306	0.26493278969933887
3	geo_matched_state	with_current_y	1	COVID-19	50	0.1576078183777315	0.2005714037424972	0.2507374430830366	0.522923231355121	0.08	0.05016603934053937
3	geo_matched_state	with_current_y	1	Influenza	49	0.1522091063955963	0.3488971556791868	0.3883234623598987	0.5652745423304362	0.1632653061224489	0.0394263066807119
3	geo_matched_state	with_current_y	1	RSV	49	0.1489698086794324	0.2291545891578993	0.3511190186534232	1.488027571709798	0.1224489795918367	0.12196442949552391
3	geo_matched_state	with_current_y	2	COVID-19	50	0.1628308155859171	0.2265457697271273	0.2840829128004711	0.5267155320741221	0.1	0.05753714307334379
3	geo_matched_state	with_current_y	2	Influenza	49	0.153107542479553	0.3869848054247841	0.4256106586667977	0.5688168624803547	0.2448979591836734	0.03862585324201362
3	geo_matched_state	with_current_y	2	RSV	49	0.1531462486419346	0.2617654646083308	0.4305272067139657	1.4924819256361217	0.1020408163265306	0.16876174210563494
3	geo_matched_state	with_current_y	3	COVID-19	50	0.1675796451073459	0.2514362096475825	0.3190322746348239	0.5334604695655706	0.08	0.06759606498724141
3	geo_matched_state	with_current_y	3	Influenza	49	0.1582178006739827	0.418920670696643	0.4556750257943536	0.5725471998794264	0.2857142857142857	0.03675435509771058
3	geo_matched_state	with_current_y	3	RSV	49	0.1583815314523689	0.2930364572154292	0.5036028750543247	1.497628394706207	0.1020408163265306	0.21056641783889546
3	geo_matched_state	with_current_y	4	COVID-19	50	0.1669157658671981	0.2736112741684341	0.3521425531088075	0.5394174006178184	0.08	0.07853127894037337
3	geo_matched_state	with_current_y	4	Influenza	49	0.1609216299234782	0.4442196948283829	0.4813230268708757	0.5785132659925797	0.2857142857142857	0.037103332042492776
3	geo_matched_state	with_current_y	4	RSV	49	0.1606064354701583	0.3235219590052923	0.5707511980577529	1.5047180656053636	0.1020408163265306	0.24722923905246058
4	geo_matched_state	early_warning	1	COVID-19	50	0.1675796451073459	0.2490233172554752	0.3075449859001601	0.522923231355121	0.12	0.058521668644684915
4	geo_matched_state	early_warning	1	Influenza	49	0.1582178006739827	0.3980328100859535	0.4393520013424283	0.5652745423304362	0.2448979591836734	0.04131919125647482
4	geo_matched_state	early_warning	1	RSV	49	0.1583815314523689	0.2796840781890218	0.4617506750789135	1.488027571709798	0.1020408163265306	0.18206659688989169
4	geo_matched_state	early_warning	2	COVID-19	50	0.1669157658671981	0.2714367823509536	0.3364156161382484	0.5267155320741221	0.16	0.0649788337872948
4	geo_matched_state	early_warning	2	Influenza	49	0.1609216299234782	0.4229187175104705	0.461545937766199	0.5688168624803547	0.2448979591836734	0.03862722025572851
4	geo_matched_state	early_warning	2	RSV	49	0.1606064354701583	0.309887327089585	0.5271740881016992	1.4924819256361217	0.1224489795918367	0.2172867610121142
4	geo_matched_state	early_warning	3	COVID-19	50	0.1687208567999048	0.292553186006401	0.3668221950475127	0.5334604695655706	0.12	0.07426900904111167
4	geo_matched_state	early_warning	3	Influenza	49	0.1642068841693627	0.4432380688665809	0.4780892878502288	0.5725471998794264	0.2857142857142857	0.0348512189836479
4	geo_matched_state	early_warning	3	RSV	49	0.1621188902747728	0.3388606291303211	0.5885239813918397	1.497628394706207	0.1020408163265306	0.2496633522615186
4	geo_matched_state	early_warning	4	COVID-19	50	0.1733036466631773	0.3122318309771906	0.3939992600734324	0.5394174006178184	0.1	0.0817674290962418
4	geo_matched_state	early_warning	4	Influenza	49	0.166186367919981	0.4609578224103731	0.495156056148905	0.5785132659925797	0.3265306122448979	0.034198233738531925
4	geo_matched_state	early_warning	4	RSV	49	0.1642149354896684	0.3655791778304061	0.6465324536484612	1.5047180656053636	0.0816326530612244	0.2809532758180551
4	geo_matched_state	with_current_y	1	COVID-19	50	0.1628308155859171	0.2250999677430324	0.2795426063585108	0.522923231355121	0.12	0.054442638615478406
4	geo_matched_state	with_current_y	1	Influenza	49	0.153107542479553	0.3753522832918413	0.4167989794769485	0.5652745423304362	0.2448979591836734	0.04144669618510721
4	geo_matched_state	with_current_y	1	RSV	49	0.1531462486419346	0.2539282829773141	0.4075842301788123	1.488027571709798	0.1224489795918367	0.15365594720149817
4	geo_matched_state	with_current_y	2	COVID-19	50	0.1675796451073459	0.2500891797961924	0.3116294268117133	0.5267155320741221	0.12	0.06154024701552091
4	geo_matched_state	with_current_y	2	Influenza	49	0.1582178006739827	0.40790022335893	0.4475246475752283	0.5688168624803547	0.2448979591836734	0.039624424216298304
4	geo_matched_state	with_current_y	2	RSV	49	0.1583815314523689	0.2851102696029394	0.4803224232244988	1.4924819256361217	0.1020408163265306	0.19521215362155941
4	geo_matched_state	with_current_y	3	COVID-19	50	0.1669157658671981	0.2723956406504146	0.343350467176309	0.5334604695655706	0.12	0.07095482652589441
4	geo_matched_state	with_current_y	3	Influenza	49	0.1609216299234782	0.4321275627623673	0.4684808394233338	0.5725471998794264	0.2448979591836734	0.036353276660966494
4	geo_matched_state	with_current_y	3	RSV	49	0.1606064354701583	0.3152019584994499	0.5465969133017475	1.497628394706207	0.1020408163265306	0.23139495480229766
4	geo_matched_state	with_current_y	4	COVID-19	50	0.1687208567999048	0.2934620192454905	0.3746327751525005	0.5394174006178184	0.1	0.08117075590701
4	geo_matched_state	with_current_y	4	Influenza	49	0.1642068841693627	0.4531332956080893	0.4892865525358991	0.5785132659925797	0.2857142857142857	0.036153256927809796
4	geo_matched_state	with_current_y	4	RSV	49	0.1621188902747728	0.3441783364361204	0.6091111261354593	1.5047180656053636	0.1020408163265306	0.26493278969933887
